Date,Motu,Nb_ind
2024-07-01 00:00:00,Honuea,2.0
2024-07-01 00:00:00,Honuea,2.0
2024-07-01 00:00:00,Honuea,1.0
2024-07-01 00:00:00,Honuea,0.0
2024-07-01 00:00:00,Honuea,0.0
2024-07-16 00:00:00,Honuea,1.0
2024-07-16 00:00:00,Honuea,0.0
2024-07-16 00:00:00,Honuea,0.0
2024-07-16 00:00:00,Honuea,0.0
2024-07-16 00:00:00,Honuea,0.0
2024-07-23 00:00:00,Honuea,1.0
2024-07-23 00:00:00,Honuea,0.0
2024-07-23 00:00:00,Honuea,0.0
2024-07-23 00:00:00,Honuea,0.0
2024-07-23 00:00:00,Honuea,0.0
2024-07-30 00:00:00,Honuea,1.0
2024-07-30 00:00:00,Honuea,0.0
2024-07-30 00:00:00,Honuea,0.0
2024-07-30 00:00:00,Honuea,0.0
2024-07-30 00:00:00,Honuea,0.0
2024-08-06 00:00:00,Honuea,1.0
2024-08-06 00:00:00,Honuea,1.0
2024-08-06 00:00:00,Honuea,1.0
2024-08-06 00:00:00,Honuea,0.0
2024-08-06 00:00:00,Honuea,0.0
2024-08-13 00:00:00,Honuea,1.0
2024-08-13 00:00:00,Honuea,0.0
2024-08-13 00:00:00,Honuea,0.0
2024-08-13 00:00:00,Honuea,0.0
2024-08-13 00:00:00,Honuea,0.0
2024-09-10 00:00:00,Honuea,0.0
2024-09-10 00:00:00,Honuea,0.0
2024-09-10 00:00:00,Honuea,0.0
2024-09-10 00:00:00,Honuea,0.0
2024-09-17 00:00:00,Honuea,0.0
2024-09-17 00:00:00,Honuea,0.0
2024-09-17 00:00:00,Honuea,0.0
2024-09-24 00:00:00,Honuea,0.0
2024-09-24 00:00:00,Honuea,0.0
2024-09-24 00:00:00,Honuea,0.0
2024-09-24 00:00:00,Honuea,0.0
2024-09-24 00:00:00,Honuea,0.0
2024-10-01 00:00:00,Honuea,0.0
2024-10-01 00:00:00,Honuea,0.0
2024-10-01 00:00:00,Honuea,0.0
2024-10-01 00:00:00,Honuea,0.0
2024-10-01 00:00:00,Honuea,0.0
2024-10-15 00:00:00,Honuea,0.0
2024-10-15 00:00:00,Honuea,0.0
2024-10-15 00:00:00,Honuea,0.0
2024-10-15 00:00:00,Honuea,0.0
2024-10-22 00:00:00,Honuea,0.0
2024-10-22 00:00:00,Honuea,0.0
2024-10-22 00:00:00,Honuea,0.0
2024-10-22 00:00:00,Honuea,0.0
2024-10-22 00:00:00,Honuea,0.0
2024-10-29 00:00:00,Honuea,0.0
2024-10-29 00:00:00,Honuea,0.0
2024-10-29 00:00:00,Honuea,0.0
2024-10-29 00:00:00,Honuea,0.0
2024-10-29 00:00:00,Honuea,0.0
2024-11-05 00:00:00,Honuea,0.0
2024-11-05 00:00:00,Honuea,0.0
2024-11-05 00:00:00,Honuea,0.0
2024-11-05 00:00:00,Honuea,0.0
2024-11-05 00:00:00,Honuea,0.0
2024-11-12 00:00:00,Honuea,0.0
2024-11-12 00:00:00,Honuea,2.0
2024-11-12 00:00:00,Honuea,1.0
2024-11-12 00:00:00,Honuea,0.0
2024-11-12 00:00:00,Honuea,0.0
2024-11-19 00:00:00,Honuea,0.0
2024-11-19 00:00:00,Honuea,0.0
2024-11-19 00:00:00,Honuea,0.0
2024-11-19 00:00:00,Honuea,0.0
2024-11-19 00:00:00,Honuea,0.0
2019-10-02 00:00:00,Oroatera,34.0
2019-10-02 00:00:00,Oroatera,9.0
2019-10-02 00:00:00,Oroatera,7.0
2019-10-29 00:00:00,Oroatera,41.0
2019-10-29 00:00:00,Oroatera,39.0
2019-10-29 00:00:00,Oroatera,7.0
2019-11-27 00:00:00,Oroatera,175.0
2019-11-27 00:00:00,Oroatera,144.0
2019-11-27 00:00:00,Oroatera,79.0
2020-01-22 00:00:00,Oroatera,395.0
2020-01-22 00:00:00,Oroatera,0.0
2020-01-22 00:00:00,Oroatera,0.0
2020-02-19 00:00:00,Oroatera,622.0
2020-02-19 00:00:00,Oroatera,3.0
2020-02-19 00:00:00,Oroatera,1.0
2020-03-18 00:00:00,Oroatera,123.0
2020-03-18 00:00:00,Oroatera,88.0
2020-03-18 00:00:00,Oroatera,47.0
2020-06-24 00:00:00,Oroatera,0.0
2020-06-24 00:00:00,Oroatera,0.0
2020-06-24 00:00:00,Oroatera,0.0
2020-07-07 00:00:00,Oroatera,309.0
2020-07-07 00:00:00,Oroatera,138.0
2020-07-07 00:00:00,Oroatera,0.0
2020-08-05 00:00:00,Oroatera,265.0
2020-08-05 00:00:00,Oroatera,79.0
2020-08-05 00:00:00,Oroatera,67.0
2020-09-02 00:00:00,Oroatera,41.0
2020-09-02 00:00:00,Oroatera,25.0
2020-09-02 00:00:00,Oroatera,3.0
2020-09-09 00:00:00,Oroatera,0.0
2020-09-09 00:00:00,Oroatera,0.0
2020-09-09 00:00:00,Oroatera,0.0
2020-09-16 00:00:00,Oroatera,0.0
2020-09-16 00:00:00,Oroatera,0.0
2020-09-16 00:00:00,Oroatera,0.0
2020-09-30 00:00:00,Oroatera,179.0
2020-09-30 00:00:00,Oroatera,78.0
2020-09-30 00:00:00,Oroatera,61.0
2020-10-28 00:00:00,Oroatera,31.0
2020-10-28 00:00:00,Oroatera,1.0
2020-10-28 00:00:00,Oroatera,0.0
2020-11-25 00:00:00,Oroatera,41.0
2020-11-25 00:00:00,Oroatera,14.0
2020-11-25 00:00:00,Oroatera,0.0
2020-12-23 00:00:00,Oroatera,11.0
2020-12-23 00:00:00,Oroatera,7.0
2020-12-23 00:00:00,Oroatera,0.0
2021-02-17 00:00:00,Oroatera,196.0
2021-02-17 00:00:00,Oroatera,46.0
2021-02-17 00:00:00,Oroatera,0.0
2021-03-17 00:00:00,Oroatera,86.0
2021-03-17 00:00:00,Oroatera,50.0
2021-03-17 00:00:00,Oroatera,0.0
2021-04-14 00:00:00,Oroatera,298.0
2021-04-14 00:00:00,Oroatera,158.0
2021-04-14 00:00:00,Oroatera,104.0
2021-05-12 00:00:00,Oroatera,529.0
2021-05-12 00:00:00,Oroatera,107.0
2021-05-12 00:00:00,Oroatera,99.0
2021-06-09 00:00:00,Oroatera,512.0
2021-06-09 00:00:00,Oroatera,164.0
2021-06-09 00:00:00,Oroatera,84.0
2022-09-23 00:00:00,Oroatera,85.0
2022-09-23 00:00:00,Oroatera,29.0
2022-09-23 00:00:00,Oroatera,27.0
2022-10-06 00:00:00,Oroatera,107.0
2022-10-06 00:00:00,Oroatera,34.0
2022-10-06 00:00:00,Oroatera,105.0
2022-10-18 00:00:00,Oroatera,13.0
2022-10-18 00:00:00,Oroatera,7.0
2022-10-18 00:00:00,Oroatera,5.0
2022-11-01 00:00:00,Oroatera,39.0
2022-11-01 00:00:00,Oroatera,3.0
2022-11-01 00:00:00,Oroatera,2.0
2022-11-15 00:00:00,Oroatera,104.0
2022-11-15 00:00:00,Oroatera,102.0
2022-11-15 00:00:00,Oroatera,1.0
2022-11-29 00:00:00,Oroatera,73.0
2022-11-29 00:00:00,Oroatera,51.0
2022-11-29 00:00:00,Oroatera,10.0
2022-12-12 00:00:00,Oroatera,119.0
2022-12-12 00:00:00,Oroatera,105.0
2022-12-12 00:00:00,Oroatera,66.0
2022-12-27 00:00:00,Oroatera,89.0
2022-12-27 00:00:00,Oroatera,86.0
2022-12-27 00:00:00,Oroatera,77.0
2023-01-10 00:00:00,Oroatera,131.0
2023-01-10 00:00:00,Oroatera,105.0
2023-01-10 00:00:00,Oroatera,92.0
2023-01-26 00:00:00,Oroatera,157.0
2023-01-26 00:00:00,Oroatera,61.0
2023-01-26 00:00:00,Oroatera,59.0
2023-02-07 00:00:00,Oroatera,67.0
2023-02-07 00:00:00,Oroatera,58.0
2023-02-07 00:00:00,Oroatera,52.0
2023-02-21 00:00:00,Oroatera,49.0
2023-02-21 00:00:00,Oroatera,39.0
2023-02-21 00:00:00,Oroatera,38.0
2023-03-07 00:00:00,Oroatera,15.0
2023-03-07 00:00:00,Oroatera,1.0
2023-03-07 00:00:00,Oroatera,0.0
2023-03-22 00:00:00,Oroatera,52.0
2023-03-22 00:00:00,Oroatera,35.0
2023-03-22 00:00:00,Oroatera,0.0
2023-04-19 00:00:00,Oroatera,72.0
2023-04-19 00:00:00,Oroatera,53.0
2023-04-19 00:00:00,Oroatera,0.0
2023-05-02 00:00:00,Oroatera,18.0
2023-05-02 00:00:00,Oroatera,16.0
2023-05-02 00:00:00,Oroatera,8.0
2023-06-13 00:00:00,Oroatera,36.0
2023-06-13 00:00:00,Oroatera,30.0
2023-06-13 00:00:00,Oroatera,9.0
2023-06-27 00:00:00,Oroatera,168.0
2023-06-27 00:00:00,Oroatera,91.0
2023-06-27 00:00:00,Oroatera,47.0
2023-07-11 00:00:00,Oroatera,59.0
2023-07-11 00:00:00,Oroatera,45.0
2023-07-11 00:00:00,Oroatera,45.0
2023-07-25 00:00:00,Oroatera,37.0
2023-07-25 00:00:00,Oroatera,25.0
2023-07-25 00:00:00,Oroatera,1.0
2023-08-08 00:00:00,Oroatera,27.0
2023-08-08 00:00:00,Oroatera,25.0
2023-08-08 00:00:00,Oroatera,1.0
2023-08-22 00:00:00,Oroatera,12.0
2023-08-22 00:00:00,Oroatera,8.0
2023-08-22 00:00:00,Oroatera,5.0
2023-09-05 00:00:00,Oroatera,149.0
2023-09-05 00:00:00,Oroatera,95.0
2023-09-05 00:00:00,Oroatera,1.0
2023-09-19 00:00:00,Oroatera,107.0
2023-09-19 00:00:00,Oroatera,12.0
2023-09-19 00:00:00,Oroatera,3.0
2023-10-03 00:00:00,Oroatera,179.0
2023-10-03 00:00:00,Oroatera,128.0
2023-10-03 00:00:00,Oroatera,1.0
2023-10-17 00:00:00,Oroatera,79.0
2023-10-17 00:00:00,Oroatera,56.0
2023-10-17 00:00:00,Oroatera,40.0
2023-10-31 00:00:00,Oroatera,342.0
2023-10-31 00:00:00,Oroatera,303.0
2023-10-31 00:00:00,Oroatera,162.0
2023-11-14 00:00:00,Oroatera,458.0
2023-11-14 00:00:00,Oroatera,205.0
2023-11-14 00:00:00,Oroatera,183.0
2023-11-28 00:00:00,Oroatera,320.0
2023-11-28 00:00:00,Oroatera,282.0
2023-11-28 00:00:00,Oroatera,123.0
2023-12-12 00:00:00,Oroatera,124.0
2023-12-12 00:00:00,Oroatera,75.0
2023-12-12 00:00:00,Oroatera,3.0
2023-12-26 00:00:00,Oroatera,149.0
2023-12-26 00:00:00,Oroatera,97.0
2023-12-26 00:00:00,Oroatera,14.0
2024-01-09 00:00:00,Oroatera,53.0
2024-01-09 00:00:00,Oroatera,52.0
2024-01-09 00:00:00,Oroatera,45.0
2024-01-23 00:00:00,Oroatera,298.0
2024-01-23 00:00:00,Oroatera,191.0
2024-01-23 00:00:00,Oroatera,179.0
2024-02-20 00:00:00,Oroatera,336.0
2024-02-20 00:00:00,Oroatera,259.0
2024-02-20 00:00:00,Oroatera,66.0
2024-03-05 00:00:00,Oroatera,308.0
2024-03-05 00:00:00,Oroatera,133.0
2024-03-05 00:00:00,Oroatera,72.0
2024-03-19 00:00:00,Oroatera,41.0
2024-03-19 00:00:00,Oroatera,25.0
2024-03-19 00:00:00,Oroatera,10.0
2024-04-02 00:00:00,Oroatera,25.0
2024-04-02 00:00:00,Oroatera,24.0
2024-04-02 00:00:00,Oroatera,0.0
2024-04-16 00:00:00,Oroatera,12.0
2024-04-16 00:00:00,Oroatera,7.0
2024-04-16 00:00:00,Oroatera,0.0
2024-04-30 00:00:00,Oroatera,108.0
2024-04-30 00:00:00,Oroatera,99.0
2024-04-30 00:00:00,Oroatera,0.0
2024-05-14 00:00:00,Oroatera,111.0
2024-05-14 00:00:00,Oroatera,5.0
2024-05-28 00:00:00,Oroatera,89.0
2024-05-28 00:00:00,Oroatera,13.0
2024-06-11 00:00:00,Oroatera,26.0
2024-06-25 00:00:00,Oroatera,160.0
2024-06-25 00:00:00,Oroatera,6.0
2024-07-23 00:00:00,Oroatera,67.0
2024-07-23 00:00:00,Oroatera,64.0
2024-07-23 00:00:00,Oroatera,0.0
2024-08-06 00:00:00,Oroatera,176.0
2024-08-06 00:00:00,Oroatera,42.0
2024-08-06 00:00:00,Oroatera,36.0
2024-10-01 00:00:00,Oroatera,0.0
2024-10-01 00:00:00,Oroatera,0.0
2024-10-15 00:00:00,Oroatera,0.0
2024-10-15 00:00:00,Oroatera,0.0
2024-10-15 00:00:00,Oroatera,0.0
2024-10-29 00:00:00,Oroatera,0.0
2024-10-29 00:00:00,Oroatera,0.0
2024-11-12 00:00:00,Oroatera,2.0
2024-11-12 00:00:00,Oroatera,1.0
2024-11-12 00:00:00,Oroatera,14.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-02 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-09 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-14 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,2.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-23 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-10-29 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-06 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-13 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-20 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-11-27 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,2.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-04 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-11 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-18 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2019-12-26 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-02 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-08 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-15 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,3.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
2020-01-22 00:00:00,Onetahi,0.0
